SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22018,203939,21800918,27-Feb-19,DAL vs. IND,W,37,5,8,0.625,1,1,1,1,3,0.333,4,3,7,2,2,0,2,3,12,16,1
22018,203939,21800907,25-Feb-19,DAL @ LAC,L,37,10,11,0.909,2,2,1,2,2,1,4,4,8,4,2,2,0,2,24,-3,1
22018,203939,21800893,23-Feb-19,DAL @ UTA,L,30,5,13,0.385,0,4,0,2,2,1,1,5,6,5,0,0,1,3,12,-7,1
22018,203939,21800880,22-Feb-19,DAL vs. DEN,L,25,6,12,0.5,1,4,0.25,7,8,0.875,4,2,6,1,0,0,1,3,20,-10,1
22018,203939,21800859,13-Feb-19,DAL vs. MIA,L,26,2,4,0.5,0,1,0,2,2,1,0,4,4,1,0,0,0,2,6,-11,1
22018,203939,21800844,11-Feb-19,DAL @ HOU,L,28,4,5,0.8,1,1,1,3,5,0.6,0,4,4,0,0,0,1,1,12,-12,1
22018,203939,21800834,10-Feb-19,DAL vs. POR,W,27,3,6,0.5,0,1,0,7,8,0.875,4,4,8,2,0,0,0,3,13,13,1
22018,203939,21800821,8-Feb-19,DAL vs. MIL,L,20,3,6,0.5,3,6,0.5,3,3,1,3,5,8,2,1,0,2,4,12,-3,1
22018,203939,21800807,6-Feb-19,DAL vs. CHA,W,27,4,7,0.571,0,0,0,3,3,1,4,8,12,2,2,2,0,1,11,10,1
22018,203939,21800780,2-Feb-19,DAL @ CLE,W,24,3,5,0.6,0,0,0,2,2,1,0,3,3,1,0,1,2,2,8,16,1
22018,203939,21800764,31-Jan-19,DAL @ DET,L,24,4,8,0.5,1,2,0.5,1,2,0.5,0,5,5,1,1,2,0,4,10,7,1
22018,203939,21800758,30-Jan-19,DAL @ NYK,W,20,3,4,0.75,1,1,1,0,0,0,1,3,4,1,1,0,1,2,7,6,1
22018,203939,21800739,27-Jan-19,DAL vs. TOR,L,12,4,5,0.8,0,0,0,0,0,0,1,1,2,0,0,0,0,2,8,-6,1
22018,203939,21800726,25-Jan-19,DAL vs. DET,W,21,4,6,0.667,0,0,0,1,2,0.5,0,6,6,1,0,0,0,3,9,11,1
22018,203939,21800704,22-Jan-19,DAL vs. LAC,W,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,1
22018,203939,21800694,21-Jan-19,DAL @ MIL,L,16,2,5,0.4,0,1,0,0,0,0,0,2,2,1,1,2,0,1,4,7,1
22018,203939,21800681,19-Jan-19,DAL @ IND,L,14,4,6,0.667,0,0,0,3,4,0.75,2,3,5,2,0,0,1,1,11,-6,1
22018,203939,21800661,16-Jan-19,DAL vs. SAS,L,21,2,5,0.4,1,2,0.5,4,5,0.8,2,2,4,2,0,0,0,2,9,-8,1
22018,203939,21800642,13-Jan-19,DAL vs. GSW,L,17,3,7,0.429,0,1,0,2,3,0.667,2,1,3,1,1,0,0,1,8,1,1
22018,203939,21800626,11-Jan-19,DAL @ MIN,W,18,7,8,0.875,0,1,0,1,1,1,2,1,3,0,0,2,1,1,15,15,1
22018,203939,21800613,9-Jan-19,DAL vs. PHX,W,16,1,2,0.5,0,0,0,0,2,0,1,3,4,2,0,0,1,1,2,-2,1
22018,203939,21800596,7-Jan-19,DAL vs. LAL,L,15,3,5,0.6,1,3,0.333,1,2,0.5,3,4,7,2,0,1,0,3,8,-5,1
22018,203939,21800578,5-Jan-19,DAL @ PHI,L,17,5,6,0.833,0,0,0,3,5,0.6,2,1,3,1,1,2,1,1,13,3,1
22018,203939,21800566,4-Jan-19,DAL @ BOS,L,17,3,8,0.375,0,3,0,0,0,0,2,6,8,0,1,0,0,0,6,-22,1
22018,203939,21800554,2-Jan-19,DAL @ CHA,W,24,5,6,0.833,2,3,0.667,3,3,1,3,5,8,2,2,1,1,1,15,23,1
22018,203939,21800547,31-Dec-18,DAL @ OKC,L,16,1,1,1,0,0,0,1,2,0.5,0,3,3,0,0,2,3,6,3,1,1
22018,203939,21800539,30-Dec-18,DAL vs. OKC,W,15,2,7,0.286,0,0,0,2,4,0.5,1,1,2,0,0,0,1,1,6,-6,1
22018,203939,21800523,28-Dec-18,DAL @ NOP,L,13,3,6,0.5,0,1,0,4,5,0.8,3,5,8,1,0,0,0,6,10,-6,1
22018,203939,21800509,26-Dec-18,DAL vs. NOP,W,18,2,4,0.5,0,2,0,1,2,0.5,1,2,3,0,0,1,0,4,5,3,1
22018,203939,21800495,23-Dec-18,DAL @ POR,L,19,5,11,0.455,0,3,0,4,4,1,2,0,2,0,0,0,0,2,14,-1,1
22018,203939,21800468,20-Dec-18,DAL @ LAC,L,7,1,2,0.5,0,0,0,2,3,0.667,1,2,3,0,0,0,0,2,4,-6,1
22018,203939,21800454,18-Dec-18,DAL @ DEN,L,17,3,5,0.6,1,2,0.5,1,2,0.5,0,2,2,1,0,0,1,2,8,-27,1
22018,203939,21800440,16-Dec-18,DAL vs. SAC,L,18,3,5,0.6,0,1,0,2,2,1,2,1,3,2,1,1,0,2,8,1,1
22018,203939,21800419,13-Dec-18,DAL @ PHX,L,16,1,4,0.25,0,3,0,4,4,1,4,4,8,1,0,1,3,3,6,3,1
22018,203939,21800412,12-Dec-18,DAL vs. ATL,W,15,2,4,0.5,0,1,0,1,3,0.333,0,1,1,0,0,0,1,5,5,5,1
22018,203939,21800397,10-Dec-18,DAL vs. ORL,W,21,7,12,0.583,0,4,0,2,3,0.667,1,3,4,1,0,0,2,3,16,10,1
22018,203939,21800378,8-Dec-18,DAL vs. HOU,W,16,1,4,0.25,0,1,0,0,0,0,0,3,3,3,1,0,2,2,2,-5,1
22018,203939,21800363,5-Dec-18,DAL @ NOP,L,24,4,7,0.571,0,2,0,4,5,0.8,3,7,10,0,0,2,2,2,12,-10,1
22018,203939,21800352,4-Dec-18,DAL vs. POR,W,16,2,6,0.333,2,3,0.667,1,2,0.5,3,1,4,1,0,0,2,4,7,5,1
22018,203939,21800341,2-Dec-18,DAL vs. LAC,W,16,3,4,0.75,0,0,0,2,2,1,2,5,7,2,0,1,1,4,8,-3,1
22018,203939,21800328,30-Nov-18,DAL @ LAL,L,17,5,9,0.556,0,3,0,7,8,0.875,1,6,7,2,0,0,1,5,17,-2,1
22018,203939,21800309,28-Nov-18,DAL @ HOU,W,19,3,4,0.75,0,1,0,0,0,0,0,3,3,0,1,1,0,3,6,27,1
22018,203939,21800232,17-Nov-18,DAL vs. GSW,W,17,3,6,0.5,0,1,0,1,1,1,2,2,4,0,1,0,0,1,7,-11,1
22018,203939,21800210,14-Nov-18,DAL vs. UTA,W,26,4,8,0.5,1,4,0.25,4,5,0.8,0,5,5,4,1,1,1,4,13,34,1
22018,203939,21800193,12-Nov-18,DAL @ CHI,W,17,3,5,0.6,1,3,0.333,4,6,0.667,2,2,4,0,1,2,0,1,11,16,1
22018,203939,21800181,10-Nov-18,DAL vs. OKC,W,20,3,5,0.6,0,2,0,1,1,1,0,3,3,0,1,0,1,2,7,17,1
22018,203939,21800160,7-Nov-18,DAL @ UTA,L,11,1,2,0.5,0,0,0,4,5,0.8,1,1,2,1,0,1,0,2,6,0,1
22018,203939,21800150,6-Nov-18,DAL vs. WAS,W,15,2,4,0.5,0,1,0,3,4,0.75,0,4,4,1,0,1,1,1,7,6,1
22018,203939,21800121,2-Nov-18,DAL vs. NYK,L,15,3,5,0.6,2,3,0.667,0,0,0,0,2,2,0,1,1,0,4,8,-4,1
22018,203939,21800109,31-Oct-18,DAL @ LAL,L,17,4,6,0.667,0,0,0,4,6,0.667,4,4,8,1,0,0,3,3,12,13,1
22018,203939,21800094,29-Oct-18,DAL @ SAS,L,12,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,-16,1
22018,203939,21800084,28-Oct-18,DAL vs. UTA,L,11,2,4,0.5,0,1,0,0,0,0,1,1,2,0,1,0,1,4,4,-12,1
22018,203939,21800069,26-Oct-18,DAL @ TOR,L,15,2,2,1,0,0,0,0,0,0,0,2,2,0,2,0,2,3,4,-9,1
22018,203939,21800052,24-Oct-18,DAL @ ATL,L,12,4,4,1,0,0,0,0,0,0,1,3,4,2,0,1,0,3,8,14,1
22018,203939,21800044,22-Oct-18,DAL vs. CHI,W,16,3,6,0.5,0,2,0,6,6,1,1,3,4,4,2,0,0,2,12,2,1
22018,203939,21800032,20-Oct-18,DAL vs. MIN,W,17,6,7,0.857,1,2,0.5,6,8,0.75,2,4,6,2,0,1,3,3,19,0,1
22018,203939,21800013,17-Oct-18,DAL @ PHX,L,17,6,8,0.75,0,1,0,4,6,0.667,2,3,5,0,1,1,0,1,16,0,1
22018,203943,21801032,15-Mar-19,NYK @ SAS,L,9,2,5,0.4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,-7,2
22018,203943,21801007,12-Mar-19,NYK @ IND,L,33,2,7,0.286,0,2,0,4,4,1,1,6,7,3,2,0,1,4,8,2,1
22018,203943,21800998,10-Mar-19,NYK @ MIN,L,28,3,4,0.75,0,0,0,2,4,0.5,1,5,6,0,0,1,0,1,8,-16,1
22018,203943,21800972,6-Mar-19,NYK @ PHX,L,31,6,10,0.6,1,2,0.5,2,3,0.667,0,2,2,2,0,1,4,4,15,-8,1
22018,203943,21800957,4-Mar-19,NYK @ SAC,L,34,4,8,0.5,0,0,0,1,2,0.5,3,10,13,3,0,0,3,2,9,9,1
22018,203943,21800947,3-Mar-19,NYK @ LAC,L,28,6,8,0.75,1,2,0.5,4,5,0.8,2,10,12,3,0,1,2,5,17,-2,1
22018,203943,21800924,28-Feb-19,NYK vs. CLE,L,22,7,7,1,0,0,0,2,5,0.4,4,6,10,2,0,0,2,2,16,-5,1
22018,203943,21800908,26-Feb-19,NYK vs. ORL,W,11,3,5,0.6,1,2,0.5,0,0,0,2,1,3,1,0,0,0,1,7,-9,1
22018,203943,21800896,24-Feb-19,NYK vs. SAS,W,18,1,3,0.333,0,1,0,1,1,1,1,2,3,3,0,1,0,4,3,5,1
22018,203943,21800878,22-Feb-19,NYK vs. MIN,L,25,4,7,0.571,0,2,0,0,1,0,0,5,5,0,1,0,1,1,8,0,1
22018,203943,21800865,14-Feb-19,NYK @ ATL,W,17,2,5,0.4,0,0,0,0,0,0,0,4,4,1,1,0,1,2,4,-2,1
22018,203943,21800856,13-Feb-19,NYK vs. PHI,L,18,1,5,0.2,0,2,0,1,1,1,2,2,4,0,1,0,0,3,3,-18,1
22018,203943,21800839,11-Feb-19,NYK @ CLE,L,17,2,5,0.4,0,2,0,0,0,0,0,4,4,0,1,2,1,2,4,-12,1
22018,203943,21800828,9-Feb-19,NYK vs. TOR,L,25,4,6,0.667,1,1,1,0,0,0,0,5,5,1,0,0,0,2,9,2,1
22018,203943,21800817,8-Feb-19,NYK @ DET,L,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-12,1
22018,203943,21800799,5-Feb-19,NYK vs. DET,L,21,2,7,0.286,1,5,0.2,2,2,1,1,4,5,0,1,0,1,2,7,-8,1
22018,203943,21800787,3-Feb-19,NYK vs. MEM,L,24,3,5,0.6,1,3,0.333,2,2,1,1,5,6,2,0,0,1,1,9,-12,1
22018,203943,21800771,1-Feb-19,NYK vs. BOS,L,31,2,9,0.222,0,3,0,3,3,1,3,8,11,7,0,0,2,1,7,-7,1
22018,203943,21800758,30-Jan-19,NYK vs. DAL,L,14,1,3,0.333,0,0,0,0,0,0,2,3,5,1,1,0,1,0,2,-11,1
22018,203943,21800744,28-Jan-19,NYK @ CHA,L,35,2,7,0.286,0,3,0,1,2,0.5,0,12,12,2,0,1,1,3,5,7,1
22018,203943,21800741,27-Jan-19,NYK vs. MIA,L,25,1,5,0.2,0,2,0,0,0,0,0,9,9,1,1,0,3,3,2,-11,1
22018,203943,21800721,25-Jan-19,NYK @ BKN,L,32,9,18,0.5,3,11,0.273,1,2,0.5,0,13,13,3,0,2,0,5,22,-3,1
22018,203943,21800710,23-Jan-19,NYK vs. HOU,L,31,4,7,0.571,0,0,0,2,4,0.5,3,7,10,2,1,2,2,1,10,-16,1
22018,203943,21800691,21-Jan-19,NYK vs. OKC,L,32,3,6,0.5,0,1,0,4,7,0.571,0,5,5,1,1,0,2,1,10,-17,1
22018,203943,21800665,17-Jan-19,NYK @ WAS,L,25,6,11,0.545,0,1,0,1,2,0.5,1,9,10,1,0,0,0,0,13,6,1
22018,203943,21800638,13-Jan-19,NYK vs. PHI,L,18,0,3,0,0,1,0,3,6,0.5,2,0,2,1,0,2,0,5,3,-32,1
22018,203943,21800623,11-Jan-19,NYK vs. IND,L,19,5,6,0.833,2,3,0.667,0,0,0,1,2,3,0,2,1,4,5,12,-13,1
22018,203943,21800605,8-Jan-19,NYK @ GSW,L,19,1,2,0.5,0,0,0,3,3,1,0,4,4,3,2,0,3,2,5,-28,1
22018,203943,21800597,7-Jan-19,NYK @ POR,L,29,5,13,0.385,3,5,0.6,3,4,0.75,4,10,14,2,0,0,1,2,16,-11,1
22018,203943,21800574,4-Jan-19,NYK @ LAL,W,17,2,6,0.333,1,3,0.333,2,2,1,5,5,10,1,4,0,0,4,7,12,1
22018,203943,21800551,1-Jan-19,NYK @ DEN,L,34,2,8,0.25,0,2,0,1,1,1,6,8,14,3,0,1,1,5,5,-15,1
22018,203943,21800532,29-Dec-18,NYK @ UTA,L,24,3,5,0.6,2,2,1,5,6,0.833,0,9,9,0,3,0,1,4,13,11,1
22018,203943,21800513,27-Dec-18,NYK @ MIL,L,35,5,10,0.5,2,3,0.667,3,3,1,3,10,13,2,0,3,4,2,15,2,1
22018,203943,21800497,25-Dec-18,NYK vs. MIL,L,33,4,8,0.5,1,2,0.5,5,6,0.833,2,12,14,0,0,2,0,5,14,-1,1
22018,203943,21800472,21-Dec-18,NYK vs. ATL,L,37,5,13,0.385,0,3,0,1,2,0.5,1,9,10,2,1,1,1,2,11,-11,1
22018,203943,21800457,19-Dec-18,NYK @ PHI,L,36,3,7,0.429,0,1,0,0,0,0,2,8,10,5,0,2,1,3,6,-17,1
22018,203943,21800444,17-Dec-18,NYK vs. PHX,L,17,1,4,0.25,0,1,0,1,2,0.5,4,3,7,0,1,0,3,3,3,-18,1
22018,203943,21800438,16-Dec-18,NYK @ IND,L,31,3,10,0.3,1,5,0.2,0,0,0,5,7,12,3,1,0,0,0,7,-4,1
22018,203943,21800421,14-Dec-18,NYK @ CHA,W,42,5,13,0.385,2,8,0.25,3,6,0.5,0,11,11,7,0,1,1,2,15,8,1
22018,203943,21800406,12-Dec-18,NYK @ CLE,L,24,3,5,0.6,1,1,1,0,1,0,1,4,5,2,0,2,2,2,7,3,1
22018,203943,21800389,9-Dec-18,NYK vs. CHA,L,30,1,5,0.2,1,3,0.333,0,0,0,0,10,10,9,0,0,2,3,3,-23,1
22018,203943,21800382,8-Dec-18,NYK vs. BKN,L,21,1,3,0.333,0,2,0,2,2,1,0,3,3,4,3,0,2,2,4,-7,1
22018,203943,21800365,6-Dec-18,NYK @ BOS,L,34,4,5,0.8,1,1,1,3,4,0.75,2,8,10,3,2,0,1,0,12,-13,1
22018,203943,21800346,3-Dec-18,NYK vs. WAS,L,31,5,10,0.5,1,2,0.5,0,0,0,3,5,8,1,0,1,4,1,11,9,1
22018,203943,21800330,1-Dec-18,NYK vs. MIL,W,35,6,6,1,3,3,1,0,0,0,0,5,5,1,1,0,2,6,15,-4,1
22018,203943,21800307,28-Nov-18,NYK @ PHI,L,18,2,6,0.333,0,1,0,0,0,0,2,5,7,1,0,0,0,4,4,-13,1
22018,203943,21800301,27-Nov-18,NYK @ DET,L,19,2,4,0.5,1,2,0.5,1,2,0.5,1,6,7,1,0,3,1,6,6,-2,1
22018,203943,21800291,25-Nov-18,NYK @ MEM,W,31,2,4,0.5,1,2,0.5,2,2,1,0,6,6,2,0,1,0,4,7,17,1
22018,203943,21800269,23-Nov-18,NYK vs. NOP,W,37,5,10,0.5,4,7,0.571,0,0,0,3,8,11,5,3,2,2,3,14,18,1
22018,203943,21800255,21-Nov-18,NYK @ BOS,W,30,6,9,0.667,2,2,1,2,2,1,2,8,10,3,0,3,0,1,16,5,1
22018,203943,21800251,20-Nov-18,NYK vs. POR,L,37,4,8,0.5,2,5,0.4,4,8,0.5,2,12,14,2,3,1,0,1,14,-3,1
22018,203943,21800236,18-Nov-18,NYK @ ORL,L,35,2,5,0.4,1,1,1,2,2,1,2,7,9,1,0,1,2,4,7,-5,1
22018,203943,21800222,16-Nov-18,NYK @ NOP,L,27,2,5,0.4,0,2,0,0,0,0,0,6,6,2,0,1,1,4,4,0,1
22018,203943,21800209,14-Nov-18,NYK @ OKC,L,20,3,7,0.429,0,1,0,3,3,1,2,2,4,0,0,0,0,0,9,-20,1
22018,203943,21800186,11-Nov-18,NYK vs. ORL,L,23,2,6,0.333,0,1,0,0,0,0,1,8,9,0,0,1,3,1,4,-16,1
22018,203943,21800174,10-Nov-18,NYK @ TOR,L,26,1,3,0.333,0,0,0,4,4,1,1,7,8,2,0,0,1,1,6,-6,1
22018,203943,21800155,7-Nov-18,NYK @ ATL,W,39,4,10,0.4,2,5,0.4,1,2,0.5,3,10,13,2,2,1,1,5,11,16,1
22018,203943,21800143,5-Nov-18,NYK vs. CHI,L,35,3,10,0.3,1,2,0.5,3,4,0.75,5,6,11,1,1,2,4,3,10,-4,1
22018,203943,21800135,4-Nov-18,NYK @ WAS,L,10,1,2,0.5,0,1,0,0,0,0,0,4,4,1,0,0,1,4,2,-13,1
22018,203943,21800121,2-Nov-18,NYK @ DAL,W,10,2,4,0.5,0,2,0,0,1,0,1,2,3,0,0,0,1,5,4,4,1
22018,203943,21800105,31-Oct-18,NYK vs. IND,L,33,4,6,0.667,1,2,0.5,5,6,0.833,2,8,10,4,2,3,5,3,14,-4,1
22018,203943,21800090,29-Oct-18,NYK vs. BKN,W,29,3,6,0.5,0,1,0,2,2,1,3,7,10,2,1,1,1,4,8,17,1
22018,203943,21800068,26-Oct-18,NYK vs. GSW,L,22,2,4,0.5,1,1,1,2,2,1,1,4,5,4,2,1,1,3,7,-6,1
22018,203943,21800054,24-Oct-18,NYK @ MIA,L,17,3,8,0.375,0,1,0,0,0,0,2,7,9,0,1,0,0,1,6,-3,1
22018,203943,21800042,22-Oct-18,NYK @ MIL,L,19,3,5,0.6,0,0,0,5,6,0.833,3,2,5,1,0,2,1,1,11,-8,1
22018,203943,21800028,20-Oct-18,NYK vs. BOS,L,22,2,3,0.667,0,0,0,3,6,0.5,3,10,13,3,0,0,1,2,7,7,1
22018,203943,21800018,19-Oct-18,NYK @ BKN,L,11,0,2,0,0,0,0,2,2,1,1,5,6,0,0,1,0,3,2,1,1
22018,203943,21800007,17-Oct-18,NYK vs. ATL,W,16,5,5,1,0,0,0,2,4,0.5,5,5,10,3,0,0,0,1,12,22,1
22018,203944,21801189,5-Apr-19,NOP @ PHX,L,38,13,24,0.542,0,2,0,5,11,0.455,6,8,14,3,0,0,5,2,31,-14,1
22018,203944,21801171,3-Apr-19,NOP vs. CHA,L,34,12,19,0.632,3,5,0.6,7,8,0.875,1,10,11,3,2,1,4,4,34,0,1
22018,203944,21801147,31-Mar-19,NOP vs. LAL,L,23,5,8,0.625,2,4,0.5,5,6,0.833,0,5,5,3,1,0,5,3,17,-4,1
22018,203944,21801128,28-Mar-19,NOP vs. SAC,W,31,12,25,0.48,3,5,0.6,7,7,1,4,7,11,3,0,0,3,3,34,10,1
22018,203944,21801113,26-Mar-19,NOP vs. ATL,L,34,7,13,0.538,1,4,0.25,9,11,0.818,4,5,9,5,1,0,6,3,24,-2,1
22018,203944,21801099,24-Mar-19,NOP vs. HOU,L,26,6,13,0.462,0,1,0,3,3,1,2,1,3,2,0,0,1,3,15,-2,1
22018,203944,21801066,20-Mar-19,NOP @ ORL,L,22,1,9,0.111,0,2,0,4,5,0.8,1,2,3,2,0,0,6,3,6,-25,1
22018,203944,21801056,18-Mar-19,NOP @ DAL,W,34,14,24,0.583,2,4,0.5,0,1,0,3,6,9,4,1,1,1,3,30,5,1
22018,203944,21801036,16-Mar-19,NOP vs. PHX,L,32,8,20,0.4,0,3,0,5,8,0.625,5,6,11,5,1,0,5,4,21,-5,1
22018,203944,21801031,15-Mar-19,NOP vs. POR,L,42,20,34,0.588,2,7,0.286,3,11,0.273,5,6,11,6,2,3,7,3,45,-9,2
22018,203944,21801010,12-Mar-19,NOP vs. MIL,L,36,10,19,0.526,1,6,0.167,2,4,0.5,3,3,6,4,1,0,4,4,23,-11,1
22018,203944,21800995,10-Mar-19,NOP @ ATL,L,35,8,18,0.444,4,6,0.667,3,3,1,0,3,3,1,1,1,0,3,23,2,1
22018,203944,21800983,8-Mar-19,NOP vs. TOR,L,32,6,15,0.4,0,4,0,6,7,0.857,3,6,9,7,0,0,4,2,18,-19,1
22018,203944,21800971,6-Mar-19,NOP vs. UTA,L,35,9,18,0.5,1,3,0.333,4,6,0.667,0,6,6,3,0,1,5,5,23,-4,1
22018,203944,21800956,4-Mar-19,NOP @ UTA,W,39,10,23,0.435,0,2,0,10,12,0.833,1,7,8,5,2,1,0,4,30,17,1
22018,203944,21800941,2-Mar-19,NOP @ DEN,W,38,10,20,0.5,3,6,0.5,5,10,0.5,4,6,10,4,1,1,2,4,28,10,1
22018,203944,21800932,1-Mar-19,NOP @ PHX,W,28,8,14,0.571,1,3,0.333,5,7,0.714,1,2,3,3,0,0,2,2,22,7,1
22018,203944,21800921,27-Feb-19,NOP @ LAL,L,40,11,22,0.5,2,7,0.286,11,12,0.917,1,5,6,3,1,1,2,4,35,-10,1
22018,203944,21800906,25-Feb-19,NOP vs. PHI,L,34,6,18,0.333,0,1,0,7,9,0.778,6,8,14,1,3,2,0,4,19,1,1
22018,203944,21800887,23-Feb-19,NOP vs. LAL,W,38,9,17,0.529,2,7,0.286,4,6,0.667,1,2,3,5,1,0,4,2,24,2,1
22018,203944,21800874,22-Feb-19,NOP @ IND,L,25,5,11,0.455,3,5,0.6,2,3,0.667,0,4,4,2,1,0,5,4,15,-11,1
22018,203944,21800866,14-Feb-19,NOP vs. OKC,W,39,11,21,0.524,2,3,0.667,9,12,0.75,4,7,11,6,1,1,4,3,33,19,1
22018,203944,21800851,12-Feb-19,NOP vs. ORL,L,22,6,11,0.545,3,5,0.6,0,0,0,0,4,4,4,0,2,3,2,15,-21,1
22018,203944,21800831,9-Feb-19,NOP @ MEM,L,31,7,13,0.538,0,3,0,7,11,0.636,3,3,6,2,1,1,4,4,21,-18,1
22018,203944,21800823,8-Feb-19,NOP vs. MIN,W,24,4,11,0.364,0,3,0,4,4,1,1,7,8,1,3,1,3,4,12,-15,1
22018,203944,21800805,6-Feb-19,NOP @ CHI,W,31,10,18,0.556,4,6,0.667,7,9,0.778,3,4,7,3,0,0,2,2,31,12,1
22018,203944,21800714,23-Jan-19,NOP vs. DET,L,34,6,14,0.429,0,1,0,1,1,1,1,12,13,2,0,2,3,5,13,-1,1
22018,203944,21800697,21-Jan-19,NOP @ MEM,W,27,6,9,0.667,0,1,0,8,11,0.727,1,11,12,5,2,0,7,4,20,10,1
22018,203944,21800677,18-Jan-19,NOP @ POR,L,37,8,16,0.5,1,3,0.333,2,2,1,1,8,9,4,1,2,4,5,19,-16,1
22018,203944,21800663,16-Jan-19,NOP @ GSW,L,22,6,8,0.75,3,3,1,8,8,1,0,7,7,3,0,0,1,4,23,-5,1
22018,203944,21800650,14-Jan-19,NOP @ LAC,W,33,10,19,0.526,0,3,0,7,9,0.778,1,5,6,5,1,0,3,2,27,21,2
22018,203944,21800633,12-Jan-19,NOP @ MIN,L,34,7,13,0.538,0,1,0,8,10,0.8,2,9,11,3,0,0,2,3,22,-10,1
22018,203944,21800612,9-Jan-19,NOP vs. CLE,W,27,4,8,0.5,0,2,0,9,9,1,1,7,8,4,0,2,2,2,17,14,1
22018,203944,21800595,7-Jan-19,NOP vs. MEM,W,33,5,9,0.556,0,1,0,5,6,0.833,1,8,9,2,0,0,4,3,15,0,1
22018,203944,21800579,5-Jan-19,NOP @ CLE,W,33,8,14,0.571,1,3,0.333,5,5,1,2,10,12,8,1,0,2,1,22,28,1
22018,203944,21800557,2-Jan-19,NOP @ BKN,L,34,8,13,0.615,0,1,0,5,9,0.556,2,2,4,2,1,2,2,4,21,3,1
22018,203944,21800546,31-Dec-18,NOP vs. MIN,W,38,13,23,0.565,2,4,0.5,5,6,0.833,3,7,10,3,0,0,0,5,33,-6,1
22018,203944,21800528,29-Dec-18,NOP vs. HOU,L,40,10,19,0.526,1,2,0.5,2,4,0.5,4,7,11,4,2,1,4,2,23,-2,1
22018,203944,21800523,28-Dec-18,NOP vs. DAL,W,38,9,19,0.474,0,2,0,4,5,0.8,5,7,12,2,0,0,1,4,22,12,1
22018,203944,21800509,26-Dec-18,NOP @ DAL,L,37,5,16,0.313,2,4,0.5,11,13,0.846,0,4,4,3,1,0,2,5,23,14,1
22018,203944,21800492,23-Dec-18,NOP @ SAC,L,31,8,16,0.5,0,1,0,2,4,0.5,0,9,9,2,0,0,4,6,18,-3,1
22018,203944,21800478,21-Dec-18,NOP @ LAL,L,34,9,15,0.6,0,1,0,3,5,0.6,0,8,8,2,0,1,3,3,21,-16,1
22018,203944,21800441,16-Dec-18,NOP vs. MIA,L,30,6,13,0.462,1,1,1,4,5,0.8,2,8,10,2,1,1,1,4,17,-9,1
22018,203944,21800411,12-Dec-18,NOP vs. OKC,W,32,9,16,0.563,0,2,0,4,8,0.5,2,10,12,3,0,1,3,4,22,15,1
22018,203944,21800393,10-Dec-18,NOP @ BOS,L,28,7,13,0.538,0,0,0,6,8,0.75,2,9,11,4,0,0,5,4,20,-4,1
22018,203944,21800387,9-Dec-18,NOP @ DET,W,34,11,19,0.579,0,2,0,6,7,0.857,2,4,6,5,0,2,1,5,28,18,1
22018,203944,21800374,7-Dec-18,NOP vs. MEM,L,35,10,19,0.526,1,3,0.333,5,8,0.625,3,10,13,3,2,0,2,3,26,7,1
22018,203944,21800363,5-Dec-18,NOP vs. DAL,W,35,11,16,0.688,2,3,0.667,3,7,0.429,2,16,18,1,0,0,1,2,27,21,1
22018,203944,21800349,3-Dec-18,NOP vs. LAC,L,39,15,24,0.625,3,4,0.75,4,7,0.571,1,7,8,4,0,0,0,6,37,7,1
22018,203944,21800338,2-Dec-18,NOP @ CHA,W,21,5,13,0.385,0,1,0,3,4,0.75,3,6,9,0,0,0,4,5,13,2,1
22018,203944,21800324,30-Nov-18,NOP @ MIA,L,26,2,6,0.333,0,1,0,4,6,0.667,2,8,10,2,0,1,4,2,8,-14,1
22018,203944,21800312,28-Nov-18,NOP vs. WAS,W,26,10,15,0.667,0,1,0,3,3,1,4,8,12,0,1,1,7,3,23,18,1
22018,203944,21800298,26-Nov-18,NOP vs. BOS,L,21,3,8,0.375,0,1,0,9,10,0.9,2,3,5,2,1,1,3,2,15,-2,1
22018,203944,21800280,24-Nov-18,NOP @ WAS,L,39,10,16,0.625,1,3,0.333,8,10,0.8,2,13,15,7,1,0,2,4,29,-4,1
22018,203944,21800269,23-Nov-18,NOP @ NYK,L,29,5,15,0.333,0,1,0,3,4,0.75,5,5,10,2,0,0,1,1,13,-3,1
22018,203944,21800253,21-Nov-18,NOP @ PHI,L,28,6,13,0.462,2,2,1,8,9,0.889,4,6,10,3,0,1,2,5,22,-10,1
22018,203944,21800246,19-Nov-18,NOP vs. SAS,W,25,9,13,0.692,0,1,0,3,3,1,6,8,14,10,1,0,0,2,21,12,1
22018,203944,21800228,17-Nov-18,NOP vs. DEN,W,27,8,13,0.615,0,1,0,5,7,0.714,4,6,10,3,3,1,1,3,21,-1,1
